year,age_group,gender,kvalue
1978,45 - 64 years,Male,298.5
1978,45 - 64 years,Female,299.1
1978,50 - 54 years,Both sexes,152.9
1978,50 - 54 years,Male,76.2
1978,50 - 54 years,Female,76.6
1978,55 - 59 years,Both sexes,154.2
1978,55 - 59 years,Male,76.4
1978,55 - 59 years,Female,77.8
1978,60 - 64 years,Both sexes,137.1
1978,60 - 64 years,Male,67.8
1978,60 - 64 years,Female,69.3
1978,65 - 69 years,Both sexes,130.7
1978,65 - 69 years,Male,63.5
1978,65 - 69 years,Female,67.1
1978,65 years and over,Both sexes,356.9
1978,65 years and over,Male,161.2
1978,65 years and over,Female,195.9
1978,70 - 74 years,Both sexes,98.4
1978,70 - 74 years,Male,45.6
1978,70 - 74 years,Female,53.0
1978,75 - 79 years,Both sexes,67.9
1978,75 - 79 years,Male,29.0
1978,75 - 79 years,Female,39.0
1978,80 - 84 years,Both sexes,37.8
1978,80 - 84 years,Male,15.0
1978,80 - 84 years,Female,22.8
1978,85 years and over,Both sexes,22.1
1978,85 years and over,Male,8.1
1978,85 years and over,Female,14.0
1978,All ages,Both sexes,3314.0
1978,All ages,Male,1666.0
1978,All ages,Female,1648.0
1979,0 - 4 years,Both sexes,343.5
1979,0 - 4 years,Male,175.6
1979,0 - 4 years,Female,167.8
1979,0 - 14 years,Both sexes,1029.9
1979,0 - 14 years,Male,527.0
1979,0 - 14 years,Female,502.9
1979,5 - 9 years,Both sexes,350.1
1979,5 - 9 years,Male,179.1
1979,5 - 9 years,Female,171.1
1979,10 - 14 years,Both sexes,336.3
1979,10 - 14 years,Male,172.3
1979,10 - 14 years,Female,164.0
1979,15 - 19 years,Both sexes,317.4
1979,15 - 19 years,Male,162.3
1979,15 - 19 years,Female,155.1
1979,15 - 24 years,Both sexes,583.6
1979,15 - 24 years,Male,298.1
1979,15 - 24 years,Female,285.6
1979,15 years and over,Both sexes,2338.3
1979,15 years and over,Male,1166.2
1979,15 years and over,Female,1172.1
1979,20 - 24 years,Both sexes,266.3
1979,20 - 24 years,Male,135.8
1979,20 - 24 years,Female,130.5
1979,25 - 29 years,Both sexes,239.4
1979,25 - 29 years,Male,121.6
1979,25 - 29 years,Female,117.8
1979,25 - 44 years,Both sexes,797.4
1979,25 - 44 years,Male,407.9
1979,25 - 44 years,Female,389.5
1979,30 - 34 years,Both sexes,220.1
1979,30 - 34 years,Male,112.7
1979,30 - 34 years,Female,107.4
1979,35 - 39 years,Both sexes,178.5
1979,35 - 39 years,Male,91.8
1979,35 - 39 years,Female,86.7
1979,40 - 44 years,Both sexes,159.4
1979,40 - 44 years,Male,81.8
1979,40 - 44 years,Female,77.6
1979,45 - 49 years,Both sexes,152.4
1979,45 - 49 years,Male,77.8
1979,45 - 49 years,Female,74.7
1979,45 - 64 years,Both sexes,595.9
1979,45 - 64 years,Male,297.3
1979,45 - 64 years,Female,298.6
1979,50 - 54 years,Both sexes,151.7
1979,50 - 54 years,Male,75.6
1979,50 - 54 years,Female,76.1
1979,55 - 59 years,Both sexes,154.1
1979,55 - 59 years,Male,76.1
1979,55 - 59 years,Female,77.9
1979,60 - 64 years,Both sexes,137.7
1979,60 - 64 years,Male,67.8
1979,60 - 64 years,Female,69.9
1979,65 - 69 years,Both sexes,133.8
1979,65 - 69 years,Male,65.0
1979,65 - 69 years,Female,68.8
1979,65 years and over,Both sexes,361.4
1979,65 years and over,Male,163.0
1979,65 years and over,Female,198.4
1979,70 - 74 years,Both sexes,98.3
1979,70 - 74 years,Male,45.8
1979,70 - 74 years,Female,52.5
1979,75 - 79 years,Both sexes,68.9
1979,75 - 79 years,Male,29.1
1979,75 - 79 years,Female,39.7
1979,80 - 84 years,Both sexes,38.0
1979,80 - 84 years,Male,14.9
1979,80 - 84 years,Female,23.1
1979,85 years and over,Both sexes,22.5
1979,85 years and over,Male,8.1
1979,85 years and over,Female,14.3
1979,All ages,Both sexes,3368.2
1979,All ages,Male,1693.3
1979,All ages,Female,1674.9
1980,0 - 4 years,Both sexes,347.8
1980,0 - 4 years,Male,178.1
1980,0 - 4 years,Female,169.7
1980,0 - 14 years,Both sexes,1035.4
1980,0 - 14 years,Male,530.6
1980,0 - 14 years,Female,504.9
1980,5 - 9 years,Both sexes,349.4
1980,5 - 9 years,Male,178.9
1980,5 - 9 years,Female,170.5
1980,10 - 14 years,Both sexes,338.3
1980,10 - 14 years,Male,173.6
1980,10 - 14 years,Female,164.7
1980,15 - 19 years,Both sexes,321.4
1980,15 - 19 years,Male,164.3
1980,15 - 19 years,Female,157.2
1980,15 - 24 years,Both sexes,592.2
1980,15 - 24 years,Male,302.2
1980,15 - 24 years,Female,290.1
1980,15 years and over,Both sexes,2365.8
1980,15 years and over,Male,1178.4
1980,15 years and over,Female,1187.1
1980,20 - 24 years,Both sexes,270.8
1980,20 - 24 years,Male,137.9
1980,20 - 24 years,Female,132.9
1980,25 - 29 years,Both sexes,242.4
1980,25 - 29 years,Male,122.8
1980,25 - 29 years,Female,119.6
1980,25 - 44 years,Both sexes,816.3
1980,25 - 44 years,Male,416.9
1980,25 - 44 years,Female,399.4
1980,30 - 34 years,Both sexes,225.7
1980,30 - 34 years,Male,115.3
1980,30 - 34 years,Female,110.3
1980,35 - 39 years,Both sexes,185.8
1980,35 - 39 years,Male,95.4
1980,35 - 39 years,Female,90.5
1980,40 - 44 years,Both sexes,162.4
1980,40 - 44 years,Male,83.4
1980,40 - 44 years,Female,79.0
1980,45 - 49 years,Both sexes,152.0
1980,45 - 49 years,Male,77.7
1980,45 - 49 years,Female,74.3
1980,45 - 64 years,Both sexes,592.5
1980,45 - 64 years,Male,295.5
1980,45 - 64 years,Female,296.9
1980,50 - 54 years,Both sexes,150.5
1980,50 - 54 years,Male,75.4
1980,50 - 54 years,Female,75.1
1980,55 - 59 years,Both sexes,151.7
1980,55 - 59 years,Male,74.6
1980,55 - 59 years,Female,77.0
1980,60 - 64 years,Both sexes,138.3
1980,60 - 64 years,Male,67.8
1980,60 - 64 years,Female,70.5
1980,65 - 69 years,Both sexes,133.7
1980,65 - 69 years,Male,64.6
1980,65 - 69 years,Female,69.1
1980,65 years and over,Both sexes,364.8
1980,65 years and over,Male,163.8
1980,65 years and over,Female,200.7
1980,70 - 74 years,Both sexes,100.6
1980,70 - 74 years,Male,47.0
1980,70 - 74 years,Female,53.5
1980,75 - 79 years,Both sexes,68.6
1980,75 - 79 years,Male,29.1
1980,75 - 79 years,Female,39.4
1980,80 - 84 years,Both sexes,39.2
1980,80 - 84 years,Male,15.1
1980,80 - 84 years,Female,24.0
1980,85 years and over,Both sexes,22.7
1980,85 years and over,Male,8.0
1980,85 years and over,Female,14.7
1980,All ages,Both sexes,3401.0
1980,All ages,Male,1709.0
1980,All ages,Female,1692.0
1981,0 - 4 years,Both sexes,353.0
1981,0 - 4 years,Male,181.0
1981,0 - 4 years,Female,171.9
1981,0 - 14 years,Both sexes,1043.7
1981,0 - 14 years,Male,535.4
1981,0 - 14 years,Female,508.3
1981,5 - 9 years,Both sexes,349.5
1981,5 - 9 years,Male,179.1
1981,5 - 9 years,Female,170.4
1981,10 - 14 years,Both sexes,341.2
1981,10 - 14 years,Male,175.3
1981,10 - 14 years,Female,166.0
1981,15 - 19 years,Both sexes,326.4
1981,15 - 19 years,Male,166.7
1981,15 - 19 years,Female,159.8
1981,15 - 24 years,Both sexes,602.6
1981,15 - 24 years,Male,307.1
1981,15 - 24 years,Female,295.4
1981,15 years and over,Both sexes,2399.7
1981,15 years and over,Male,1193.9
1981,15 years and over,Female,1205.7
1981,20 - 24 years,Both sexes,276.1
1981,20 - 24 years,Male,140.4
1981,20 - 24 years,Female,135.7
1981,25 - 29 years,Both sexes,246.1
1981,25 - 29 years,Male,124.4
1981,25 - 29 years,Female,121.7
1981,25 - 44 years,Both sexes,837.8
1981,25 - 44 years,Male,427.3
1981,25 - 44 years,Female,410.5
1981,30 - 34 years,Both sexes,232.0
1981,30 - 34 years,Male,118.3
1981,30 - 34 years,Female,113.7
1981,35 - 39 years,Both sexes,193.8
1981,35 - 39 years,Male,99.3
1981,35 - 39 years,Female,94.5
1981,40 - 44 years,Both sexes,165.9
1981,40 - 44 years,Male,85.3
1981,40 - 44 years,Female,80.6
1981,45 - 49 years,Both sexes,151.9
1981,45 - 49 years,Male,77.8
1981,45 - 49 years,Female,74.1
1981,45 - 64 years,Both sexes,590.4
1981,45 - 64 years,Male,294.4
1981,45 - 64 years,Female,296.0
1981,50 - 54 years,Both sexes,149.7
1981,50 - 54 years,Male,75.3
1981,50 - 54 years,Female,74.4
1981,55 - 59 years,Both sexes,149.6
1981,55 - 59 years,Male,73.3
1981,55 - 59 years,Female,76.3
1981,60 - 64 years,Both sexes,139.3
1981,60 - 64 years,Male,68.0
1981,60 - 64 years,Female,71.3
1981,65 - 69 years,Both sexes,133.9
1981,65 - 69 years,Male,64.3
1981,65 - 69 years,Female,69.6
1981,65 years and over,Both sexes,369.0
1981,65 years and over,Male,165.2
1981,65 years and over,Female,203.8
1981,70 - 74 years,Both sexes,103.1
1981,70 - 74 years,Male,48.4
1981,70 - 74 years,Female,54.8
1981,75 - 79 years,Both sexes,68.5
1981,75 - 79 years,Male,29.2
1981,75 - 79 years,Female,39.3
1981,80 - 84 years,Both sexes,40.5
1981,80 - 84 years,Male,15.4
1981,80 - 84 years,Female,25.0
1981,85 years and over,Both sexes,23.0
1981,85 years and over,Male,7.9
1981,85 years and over,Female,15.1
1981,All ages,Both sexes,3443.4
1981,All ages,Male,1729.4
1981,All ages,Female,1714.1
1982,0 - 4 years,Both sexes,349.2
1982,0 - 4 years,Male,179.1
1982,0 - 4 years,Female,170.1
1982,0 - 14 years,Both sexes,1045.4
1982,0 - 14 years,Male,536.3
1982,0 - 14 years,Female,509.1
1982,5 - 9 years,Both sexes,351.5
1982,5 - 9 years,Male,180.2
1982,5 - 9 years,Female,171.3
1982,10 - 14 years,Both sexes,344.7
1982,10 - 14 years,Male,177.0
1982,10 - 14 years,Female,167.7
1982,15 - 19 years,Both sexes,329.1
1982,15 - 19 years,Male,168.2
1982,15 - 19 years,Female,160.9
1982,15 - 24 years,Both sexes,608.8
1982,15 - 24 years,Male,310.1
1982,15 - 24 years,Female,298.7
1982,15 years and over,Both sexes,2434.6
1982,15 years and over,Male,1209.7
1982,15 years and over,Female,1224.9
1982,20 - 24 years,Both sexes,279.7
1982,20 - 24 years,Male,141.9
1982,20 - 24 years,Female,137.8
1982,25 - 29 years,Both sexes,249.8
1982,25 - 29 years,Male,126.0
1982,25 - 29 years,Female,123.8
1982,25 - 44 years,Both sexes,858.8
1982,25 - 44 years,Male,437.1
1982,25 - 44 years,Female,421.7
1982,30 - 34 years,Both sexes,235.3
1982,30 - 34 years,Male,119.7
1982,30 - 34 years,Female,115.6
1982,35 - 39 years,Both sexes,201.9
1982,35 - 39 years,Male,103.2
1982,35 - 39 years,Female,98.7
1982,40 - 44 years,Both sexes,171.8
1982,40 - 44 years,Male,88.2
1982,40 - 44 years,Female,83.6
1982,45 - 49 years,Both sexes,154.5
1982,45 - 49 years,Male,79.1
1982,45 - 49 years,Female,75.4
1982,45 - 64 years,Both sexes,593.2
1982,45 - 64 years,Male,295.8
1982,45 - 64 years,Female,297.4
1982,50 - 54 years,Both sexes,149.9
1982,50 - 54 years,Male,75.6
1982,50 - 54 years,Female,74.3
1982,55 - 59 years,Both sexes,148.8
1982,55 - 59 years,Male,73.0
1982,55 - 59 years,Female,75.8
1982,60 - 64 years,Both sexes,140.0
1982,60 - 64 years,Male,68.1
1982,60 - 64 years,Female,71.9
1982,65 - 69 years,Both sexes,133.7
1982,65 - 69 years,Male,64.0
1982,65 - 69 years,Female,69.7
1982,65 years and over,Both sexes,373.8
1982,65 years and over,Male,166.7
1982,65 years and over,Female,207.1
1982,70 - 74 years,Both sexes,105.2
1982,70 - 74 years,Male,49.1
1982,70 - 74 years,Female,56.1
1982,75 - 79 years,Both sexes,70.2
1982,75 - 79 years,Male,30.0
1982,75 - 79 years,Female,40.2
1982,80 - 84 years,Both sexes,41.1
1982,80 - 84 years,Male,15.6
1982,80 - 84 years,Female,25.5
1982,85 years and over,Both sexes,23.6
1982,85 years and over,Male,8.0
1982,85 years and over,Female,15.6
1982,All ages,Both sexes,3480.0
1982,All ages,Male,1746.0
1982,All ages,Female,1734.0
1983,0 - 4 years,Both sexes,343.8
1983,0 - 4 years,Male,176.4
1983,0 - 4 years,Female,167.4
1983,0 - 14 years,Both sexes,1043.0
1983,0 - 14 years,Male,535.0
1983,0 - 14 years,Female,508.0
1983,5 - 9 years,Both sexes,352.3
1983,5 - 9 years,Male,180.6
1983,5 - 9 years,Female,171.7
1983,10 - 14 years,Both sexes,346.9
1983,10 - 14 years,Male,178.0
1983,10 - 14 years,Female,168.9
1983,15 - 19 years,Both sexes,330.4
1983,15 - 19 years,Male,169.0
1983,15 - 19 years,Female,161.4
1983,15 - 24 years,Both sexes,612.5
1983,15 - 24 years,Male,311.9
1983,15 - 24 years,Female,300.6
1983,15 years and over,Both sexes,2461.0
1983,15 years and over,Male,1221.3
1983,15 years and over,Female,1239.7
1983,20 - 24 years,Both sexes,282.1
1983,20 - 24 years,Male,142.9
1983,20 - 24 years,Female,139.2
1983,25 - 29 years,Both sexes,252.6
1983,25 - 29 years,Male,127.0
1983,25 - 29 years,Female,125.6
1983,25 - 44 years,Both sexes,876.8
1983,25 - 44 years,Male,445.2
1983,25 - 44 years,Female,431.6
1983,30 - 34 years,Both sexes,237.7
1983,30 - 34 years,Male,120.6
1983,30 - 34 years,Female,117.1
1983,35 - 39 years,Both sexes,209.3
1983,35 - 39 years,Male,106.7
1983,35 - 39 years,Female,102.6
1983,40 - 44 years,Both sexes,177.2
1983,40 - 44 years,Male,90.9
1983,40 - 44 years,Female,86.3
1983,45 - 49 years,Both sexes,156.8
1983,45 - 49 years,Male,80.3
1983,45 - 49 years,Female,76.5
1983,45 - 64 years,Both sexes,594.4
1983,45 - 64 years,Male,296.6
1983,45 - 64 years,Female,297.8
1983,50 - 54 years,Both sexes,149.7
1983,50 - 54 years,Male,75.7
1983,50 - 54 years,Female,74.0
1983,55 - 59 years,Both sexes,147.6
1983,55 - 59 years,Male,72.6
1983,55 - 59 years,Female,75.0
1983,60 - 64 years,Both sexes,140.3
1983,60 - 64 years,Male,68.0
1983,60 - 64 years,Female,72.3
1983,65 - 69 years,Both sexes,133.0
1983,65 - 69 years,Male,63.4
1983,65 - 69 years,Female,69.6
1983,65 years and over,Both sexes,377.3
1983,65 years and over,Male,167.6
1983,65 years and over,Female,209.7
1983,70 - 74 years,Both sexes,106.9
1983,70 - 74 years,Male,49.7
1983,70 - 74 years,Female,57.2
1983,75 - 79 years,Both sexes,71.7
1983,75 - 79 years,Male,30.7
1983,75 - 79 years,Female,41.0
1983,80 - 84 years,Both sexes,41.6
1983,80 - 84 years,Male,15.8
1983,80 - 84 years,Female,25.8
1983,85 years and over,Both sexes,24.1
1983,85 years and over,Male,8.0
1983,85 years and over,Female,16.1
1983,All ages,Both sexes,3504.0
1983,All ages,Male,1756.3
1983,All ages,Female,1747.7
1984,0 - 4 years,Both sexes,338.5
1984,0 - 4 years,Male,173.7
1984,0 - 4 years,Female,164.8
1984,0 - 14 years,Both sexes,1040.6
1984,0 - 14 years,Male,533.8
1984,0 - 14 years,Female,506.8
1984,5 - 9 years,Both sexes,353.0
1984,5 - 9 years,Male,181.0
1984,5 - 9 years,Female,172.0
1984,10 - 14 years,Both sexes,349.1
1984,10 - 14 years,Male,179.1
1984,10 - 14 years,Female,170.0
1984,15 - 19 years,Both sexes,332.0
1984,15 - 19 years,Male,170.0
1984,15 - 19 years,Female,162.0
1984,15 - 24 years,Both sexes,616.6
1984,15 - 24 years,Male,313.8
1984,15 - 24 years,Female,302.8
1984,15 years and over,Both sexes,2488.4
1984,15 years and over,Male,1233.2
1984,15 years and over,Female,1255.2
1984,20 - 24 years,Both sexes,284.6
1984,20 - 24 years,Male,143.8
1984,20 - 24 years,Female,140.8
1984,25 - 29 years,Both sexes,255.5
1984,25 - 29 years,Male,128.2
1984,25 - 29 years,Female,127.3
1984,25 - 44 years,Both sexes,895.4
1984,25 - 44 years,Male,453.7
1984,25 - 44 years,Female,441.7
1984,30 - 34 years,Both sexes,240.3
1984,30 - 34 years,Male,121.6
1984,30 - 34 years,Female,118.7
1984,35 - 39 years,Both sexes,216.8
1984,35 - 39 years,Male,110.3
1984,35 - 39 years,Female,106.5
1984,40 - 44 years,Both sexes,182.8
1984,40 - 44 years,Male,93.6
1984,40 - 44 years,Female,89.2
1984,45 - 49 years,Both sexes,159.0
1984,45 - 49 years,Male,81.4
1984,45 - 49 years,Female,77.6
1984,45 - 64 years,Both sexes,595.7
1984,45 - 64 years,Male,297.4
1984,45 - 64 years,Female,298.3
1984,50 - 54 years,Both sexes,149.6
1984,50 - 54 years,Male,75.8
1984,50 - 54 years,Female,73.8
1984,55 - 59 years,Both sexes,146.4
1984,55 - 59 years,Male,72.2
1984,55 - 59 years,Female,74.2
1984,60 - 64 years,Both sexes,140.7
1984,60 - 64 years,Male,68.0
1984,60 - 64 years,Female,72.7
1984,65 - 69 years,Both sexes,132.2
1984,65 - 69 years,Male,62.8
1984,65 - 69 years,Female,69.4
1984,65 years and over,Both sexes,380.7
1984,65 years and over,Male,168.3
1984,65 years and over,Female,212.4
1984,70 - 74 years,Both sexes,108.6
1984,70 - 74 years,Male,50.2
1984,70 - 74 years,Female,58.4
1984,75 - 79 years,Both sexes,73.1
1984,75 - 79 years,Male,31.4
1984,75 - 79 years,Female,41.7
1984,80 - 84 years,Both sexes,42.2
1984,80 - 84 years,Male,15.9
1984,80 - 84 years,Female,26.3
1984,85 years and over,Both sexes,24.6
1984,85 years and over,Male,8.0
1984,85 years and over,Female,16.6
1984,All ages,Both sexes,3529.0
1984,All ages,Male,1767.0
1984,All ages,Female,1762.0
1985,0 - 4 years,Both sexes,331.8
1985,0 - 4 years,Male,170.3
1985,0 - 4 years,Female,161.5
1985,0 - 14 years,Both sexes,1034.3
1985,0 - 14 years,Male,530.5
1985,0 - 14 years,Female,503.8
1985,5 - 9 years,Both sexes,352.4
1985,5 - 9 years,Male,180.7
1985,5 - 9 years,Female,171.7
1985,10 - 14 years,Both sexes,350.1
1985,10 - 14 years,Male,179.5
1985,10 - 14 years,Female,170.6
1985,15 - 19 years,Both sexes,332.0
1985,15 - 19 years,Male,170.2
1985,15 - 19 years,Female,161.8
1985,15 - 24 years,Both sexes,618.0
1985,15 - 24 years,Male,314.4
1985,15 - 24 years,Female,303.6
1985,15 years and over,Both sexes,2505.7
1985,15 years and over,Male,1240.5
1985,15 years and over,Female,1265.2
1985,20 - 24 years,Both sexes,286.0
1985,20 - 24 years,Male,144.2
1985,20 - 24 years,Female,141.8
1985,25 - 29 years,Both sexes,257.4
1985,25 - 29 years,Male,128.9
1985,25 - 29 years,Female,128.5
1985,25 - 44 years,Both sexes,910.4
1985,25 - 44 years,Male,460.5
1985,25 - 44 years,Female,449.9
1985,30 - 34 years,Both sexes,241.9
1985,30 - 34 years,Male,122.1
1985,30 - 34 years,Female,119.8
1985,35 - 39 years,Both sexes,223.6
1985,35 - 39 years,Male,113.6
1985,35 - 39 years,Female,110.0
1985,40 - 44 years,Both sexes,187.5
1985,40 - 44 years,Male,95.9
1985,40 - 44 years,Female,91.6
1985,45 - 49 years,Both sexes,160.6
1985,45 - 49 years,Male,82.2
1985,45 - 49 years,Female,78.4
1985,45 - 64 years,Both sexes,594.5
1985,45 - 64 years,Male,297.0
1985,45 - 64 years,Female,297.5
1985,50 - 54 years,Both sexes,148.8
1985,50 - 54 years,Male,75.6
1985,50 - 54 years,Female,73.2
1985,55 - 59 years,Both sexes,144.5
1985,55 - 59 years,Male,71.5
1985,55 - 59 years,Female,73.0
1985,60 - 64 years,Both sexes,140.6
1985,60 - 64 years,Male,67.7
1985,60 - 64 years,Female,72.9
1985,65 - 69 years,Both sexes,131.0
1985,65 - 69 years,Male,62.0
1985,65 - 69 years,Female,69.0
1985,65 years and over,Both sexes,382.8
1985,65 years and over,Male,168.6
1985,65 years and over,Female,214.2
1985,70 - 74 years,Both sexes,109.9
1985,70 - 74 years,Male,50.6
1985,70 - 74 years,Female,59.3
1985,75 - 79 years,Both sexes,74.3
1985,75 - 79 years,Male,32.0
1985,75 - 79 years,Female,42.3
1985,80 - 84 years,Both sexes,42.6
1985,80 - 84 years,Male,16.0
1985,80 - 84 years,Female,26.6
1985,85 years and over,Both sexes,25.0
1985,85 years and over,Male,8.0
1985,85 years and over,Female,17.0
1985,All ages,Both sexes,3540.0
1985,All ages,Male,1771.0
1985,All ages,Female,1769.0
1986,0 - 4 years,Both sexes,324.1
1986,0 - 4 years,Male,166.4
1986,0 - 4 years,Female,157.7
1986,0 - 14 years,Both sexes,1024.7
1986,0 - 14 years,Male,525.6
1986,0 - 14 years,Female,499.1
1986,5 - 9 years,Both sexes,350.7
1986,5 - 9 years,Male,179.8
1986,5 - 9 years,Female,170.8
1986,10 - 14 years,Both sexes,350.0
1986,10 - 14 years,Male,179.4
1986,10 - 14 years,Female,170.6
1986,15 - 19 years,Both sexes,331.1
1986,15 - 19 years,Male,169.9
1986,15 - 19 years,Female,161.2
1986,15 - 24 years,Both sexes,617.5
1986,15 - 24 years,Male,314.0
1986,15 - 24 years,Female,303.5
1986,15 years and over,Both sexes,2515.9
1986,15 years and over,Male,1244.0
1986,15 years and over,Female,1271.9
1986,20 - 24 years,Both sexes,286.4
1986,20 - 24 years,Male,144.1
1986,20 - 24 years,Female,142.3
1986,25 - 29 years,Both sexes,258.4
1986,25 - 29 years,Male,129.1
1986,25 - 29 years,Female,129.4
1986,25 - 44 years,Both sexes,922.6
1986,25 - 44 years,Male,465.7
1986,25 - 44 years,Female,457.0
1986,30 - 34 years,Both sexes,242.7
1986,30 - 34 years,Male,122.2
1986,30 - 34 years,Female,120.5
1986,35 - 39 years,Both sexes,229.7
1986,35 - 39 years,Male,116.4
1986,35 - 39 years,Female,113.3
1986,40 - 44 years,Both sexes,191.8
1986,40 - 44 years,Male,98.0
1986,40 - 44 years,Female,93.8
1986,45 - 49 years,Both sexes,161.7
1986,45 - 49 years,Male,82.8
1986,45 - 49 years,Female,79.0
1986,45 - 64 years,Both sexes,591.4
1986,45 - 64 years,Male,295.7
1986,45 - 64 years,Female,295.8
1986,50 - 54 years,Both sexes,147.5
1986,50 - 54 years,Male,75.2
1986,50 - 54 years,Female,72.4
1986,55 - 59 years,Both sexes,142.2
1986,55 - 59 years,Male,70.5
1986,55 - 59 years,Female,71.7
1986,60 - 64 years,Both sexes,140.0
1986,60 - 64 years,Male,67.2
1986,60 - 64 years,Female,72.8
1986,65 - 69 years,Both sexes,129.5
1986,65 - 69 years,Male,61.1
1986,65 - 69 years,Female,68.4
1986,65 years and over,Both sexes,384.4
1986,65 years and over,Male,168.7
1986,65 years and over,Female,215.6
1986,70 - 74 years,Both sexes,111.0
1986,70 - 74 years,Male,50.9
1986,70 - 74 years,Female,60.1
1986,75 - 79 years,Both sexes,75.5
1986,75 - 79 years,Male,32.6
1986,75 - 79 years,Female,42.9
1986,80 - 84 years,Both sexes,42.9
1986,80 - 84 years,Male,16.1
1986,80 - 84 years,Female,26.8
1986,85 years and over,Both sexes,25.5
1986,85 years and over,Male,8.0
1986,85 years and over,Female,17.4
1986,All ages,Both sexes,3540.6
1986,All ages,Male,1769.7
1986,All ages,Female,1771.0
1987,0 - 4 years,Both sexes,315.3
1987,0 - 4 years,Male,162.0
1987,0 - 4 years,Female,153.3
1987,0 - 14 years,Both sexes,1014.4
1987,0 - 14 years,Male,520.5
1987,0 - 14 years,Female,493.9
1987,5 - 9 years,Both sexes,352.0
