,year,country,sex,endpoint,value
2302,2018,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,3.3
2303,2018,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,6.3
2304,2019,United Kingdom (1),Both sexes,Net migration,10.4
2305,2019,United Kingdom (1),Both sexes,Emigrants: All destinations,11.2
2306,2019,United Kingdom (1),Both sexes,Immigrants: All origins,21.6
2307,2019,United Kingdom (1),Male,Net migration,4.5
2308,2019,United Kingdom (1),Male,Emigrants: All destinations,5.7
2309,2019,United Kingdom (1),Male,Immigrants: All origins,10.2
2310,2019,United Kingdom (1),Female,Net migration,5.9
2311,2019,United Kingdom (1),Female,Emigrants: All destinations,5.5
2312,2019,United Kingdom (1),Female,Immigrants: All origins,11.4
2313,2019,United States,Both sexes,Net migration,1.6
2314,2019,United States,Both sexes,Emigrants: All destinations,5.1
2315,2019,United States,Both sexes,Immigrants: All origins,6.7
2316,2019,United States,Male,Net migration,0.3
2317,2019,United States,Male,Emigrants: All destinations,3.2
2318,2019,United States,Male,Immigrants: All origins,3.5
2319,2019,United States,Female,Net migration,1.3
2320,2019,United States,Female,Emigrants: All destinations,1.9
2321,2019,United States,Female,Immigrants: All origins,3.2
2322,2019,Canada,Both sexes,Net migration,-2.1
2323,2019,Canada,Both sexes,Emigrants: All destinations,4.7
2324,2019,Canada,Both sexes,Immigrants: All origins,2.6
2325,2019,Canada,Male,Net migration,-0.7
2326,2019,Canada,Male,Emigrants: All destinations,2.2
2327,2019,Canada,Male,Immigrants: All origins,1.5
2328,2019,Canada,Female,Net migration,-1.4
2329,2019,Canada,Female,Emigrants: All destinations,2.5
2330,2019,Canada,Female,Immigrants: All origins,1.1
2331,2019,Australia,Both sexes,Net migration,0.0
2332,2019,Australia,Both sexes,Emigrants: All destinations,6.3
2333,2019,Australia,Both sexes,Immigrants: All origins,6.3
2334,2019,Australia,Male,Net migration,1.0
2335,2019,Australia,Male,Emigrants: All destinations,2.8
2336,2019,Australia,Male,Immigrants: All origins,3.8
2337,2019,Australia,Female,Net migration,-1.0
2338,2019,Australia,Female,Emigrants: All destinations,3.5
2339,2019,Australia,Female,Immigrants: All origins,2.5
2340,2019,Other countries (23),Both sexes,Net migration,22.3
2341,2019,Other countries (23),Both sexes,Emigrants: All destinations,12.1
2342,2019,Other countries (23),Both sexes,Immigrants: All origins,34.4
2343,2019,Other countries (23),Male,Net migration,13.4
2344,2019,Other countries (23),Male,Emigrants: All destinations,5.6
2345,2019,Other countries (23),Male,Immigrants: All origins,19.0
2346,2019,Other countries (23),Female,Net migration,8.9
2347,2019,Other countries (23),Female,Emigrants: All destinations,6.5
2348,2019,Other countries (23),Female,Immigrants: All origins,15.4
2349,2019,All countries,Both sexes,Net migration,44.0
2350,2019,All countries,Both sexes,Emigrants: All destinations,53.1
2351,2019,All countries,Both sexes,Immigrants: All origins,97.1
2352,2019,All countries,Male,Net migration,22.1
2353,2019,All countries,Male,Emigrants: All destinations,26.9
2354,2019,All countries,Male,Immigrants: All origins,49.0
2355,2019,All countries,Female,Net migration,21.9
2356,2019,All countries,Female,Emigrants: All destinations,26.2
2357,2019,All countries,Female,Immigrants: All origins,48.1
2358,2019,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,5.4
2359,2019,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,10.1
2360,2019,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,15.5
2361,2019,EU14 excl Irl (UK & Ireland),Male,Net migration,1.7
2362,2019,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,5.5
2363,2019,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,7.2
2364,2019,EU14 excl Irl (UK & Ireland),Female,Net migration,3.7
2365,2019,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,4.6
2366,2019,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,8.3
2367,2019,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,6.3
2368,2019,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,3.7
2369,2019,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,10.0
2370,2019,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,1.9
2371,2019,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,1.9
2372,2019,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,3.8
2373,2019,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,4.4
2374,2019,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,1.8
2375,2019,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,6.2
2376,2020,United Kingdom (1),Both sexes,Net migration,7.9
2377,2020,United Kingdom (1),Both sexes,Emigrants: All destinations,9.7
2378,2020,United Kingdom (1),Both sexes,Immigrants: All origins,17.6
2379,2020,United Kingdom (1),Male,Net migration,3.9
2380,2020,United Kingdom (1),Male,Emigrants: All destinations,4.5
2381,2020,United Kingdom (1),Male,Immigrants: All origins,8.4
2382,2020,United Kingdom (1),Female,Net migration,4.0
2383,2020,United Kingdom (1),Female,Emigrants: All destinations,5.2
2384,2020,United Kingdom (1),Female,Immigrants: All origins,9.2
2385,2020,United States,Both sexes,Net migration,0.7
2386,2020,United States,Both sexes,Emigrants: All destinations,5.3
2387,2020,United States,Both sexes,Immigrants: All origins,6.0
2388,2020,United States,Male,Net migration,0.3
2389,2020,United States,Male,Emigrants: All destinations,2.7
2390,2020,United States,Male,Immigrants: All origins,3.0
2391,2020,United States,Female,Net migration,0.4
2392,2020,United States,Female,Emigrants: All destinations,2.6
2393,2020,United States,Female,Immigrants: All origins,3.0
2394,2020,Canada,Both sexes,Net migration,0.0
2395,2020,Canada,Both sexes,Emigrants: All destinations,3.1
2396,2020,Canada,Both sexes,Immigrants: All origins,3.1
2397,2020,Canada,Male,Net migration,0.2
2398,2020,Canada,Male,Emigrants: All destinations,1.4
2399,2020,Canada,Male,Immigrants: All origins,1.6
2400,2020,Canada,Female,Net migration,-0.2
2401,2020,Canada,Female,Emigrants: All destinations,1.7
2402,2020,Canada,Female,Immigrants: All origins,1.5
2403,2020,Australia,Both sexes,Net migration,2.2
2404,2020,Australia,Both sexes,Emigrants: All destinations,5.6
2405,2020,Australia,Both sexes,Immigrants: All origins,7.8
2406,2020,Australia,Male,Net migration,0.8
2407,2020,Australia,Male,Emigrants: All destinations,2.7
2408,2020,Australia,Male,Immigrants: All origins,3.5
2409,2020,Australia,Female,Net migration,1.4
2410,2020,Australia,Female,Emigrants: All destinations,2.9
2411,2020,Australia,Female,Immigrants: All origins,4.3
2412,2020,Other countries (23),Both sexes,Net migration,27.7
2413,2020,Other countries (23),Both sexes,Emigrants: All destinations,8.7
2414,2020,Other countries (23),Both sexes,Immigrants: All origins,36.4
2415,2020,Other countries (23),Male,Net migration,13.5
2416,2020,Other countries (23),Male,Emigrants: All destinations,4.5
2417,2020,Other countries (23),Male,Immigrants: All origins,18.0
2418,2020,Other countries (23),Female,Net migration,14.2
2419,2020,Other countries (23),Female,Emigrants: All destinations,4.2
2420,2020,Other countries (23),Female,Immigrants: All origins,18.4
2421,2020,All countries,Both sexes,Net migration,44.7
2422,2020,All countries,Both sexes,Emigrants: All destinations,50.9
2423,2020,All countries,Both sexes,Immigrants: All origins,95.6
2424,2020,All countries,Male,Net migration,21.5
2425,2020,All countries,Male,Emigrants: All destinations,25.4
2426,2020,All countries,Male,Immigrants: All origins,46.9
2427,2020,All countries,Female,Net migration,23.2
2428,2020,All countries,Female,Emigrants: All destinations,25.5
2429,2020,All countries,Female,Immigrants: All origins,48.7
2430,2020,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,4.8
2431,2020,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,10.7
2432,2020,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,15.5
2433,2020,EU14 excl Irl (UK & Ireland),Male,Net migration,2.1
2434,2020,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,5.5
2435,2020,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,7.6
2436,2020,EU14 excl Irl (UK & Ireland),Female,Net migration,2.7
2437,2020,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,5.2
2438,2020,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,7.9
2439,2020,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,1.3
2440,2020,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,7.9
2441,2020,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,9.2
2442,2020,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,0.7
2443,2020,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,4.1
2444,2020,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,4.8
2445,2020,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,0.6
2446,2020,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,3.8
2447,2020,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,4.4
2448,2021,United Kingdom (1),Both sexes,Net migration,4.1
2449,2021,United Kingdom (1),Both sexes,Emigrants: All destinations,17.6
2450,2021,United Kingdom (1),Both sexes,Immigrants: All origins,21.7
2451,2021,United Kingdom (1),Male,Net migration,3.4
2452,2021,United Kingdom (1),Male,Emigrants: All destinations,8.2
2453,2021,United Kingdom (1),Male,Immigrants: All origins,11.6
2454,2021,United Kingdom (1),Female,Net migration,0.7
2455,2021,United Kingdom (1),Female,Emigrants: All destinations,9.4
2456,2021,United Kingdom (1),Female,Immigrants: All origins,10.1
2457,2021,United States,Both sexes,Net migration,3.1
2458,2021,United States,Both sexes,Emigrants: All destinations,2.4
2459,2021,United States,Both sexes,Immigrants: All origins,5.5
2460,2021,United States,Male,Net migration,1.1
2461,2021,United States,Male,Emigrants: All destinations,1.2
2462,2021,United States,Male,Immigrants: All origins,2.3
2463,2021,United States,Female,Net migration,2.0
2464,2021,United States,Female,Emigrants: All destinations,1.2
2465,2021,United States,Female,Immigrants: All origins,3.2
2466,2021,Canada,Both sexes,Net migration,4.3
2467,2021,Canada,Both sexes,Emigrants: All destinations,1.7
2468,2021,Canada,Both sexes,Immigrants: All origins,6.0
2469,2021,Canada,Male,Net migration,3.0
2470,2021,Canada,Male,Emigrants: All destinations,0.6
2471,2021,Canada,Male,Immigrants: All origins,3.6
2472,2021,Canada,Female,Net migration,1.3
2473,2021,Canada,Female,Emigrants: All destinations,1.1
2474,2021,Canada,Female,Immigrants: All origins,2.4
2475,2021,Australia,Both sexes,Net migration,3.3
2476,2021,Australia,Both sexes,Emigrants: All destinations,2.5
2477,2021,Australia,Both sexes,Immigrants: All origins,5.8
2478,2021,Australia,Male,Net migration,1.6
2479,2021,Australia,Male,Emigrants: All destinations,0.9
2480,2021,Australia,Male,Immigrants: All origins,2.5
2481,2021,Australia,Female,Net migration,1.7
2482,2021,Australia,Female,Emigrants: All destinations,1.6
2483,2021,Australia,Female,Immigrants: All origins,3.3
2484,2021,Other countries (23),Both sexes,Net migration,5.9
2485,2021,Other countries (23),Both sexes,Emigrants: All destinations,12.5
2486,2021,Other countries (23),Both sexes,Immigrants: All origins,18.4
2487,2021,Other countries (23),Male,Net migration,1.1
2488,2021,Other countries (23),Male,Emigrants: All destinations,7.0
2489,2021,Other countries (23),Male,Immigrants: All origins,8.1
2490,2021,Other countries (23),Female,Net migration,4.8
2491,2021,Other countries (23),Female,Emigrants: All destinations,5.5
2492,2021,Other countries (23),Female,Immigrants: All origins,10.3
2493,2021,All countries,Both sexes,Net migration,21.8
2494,2021,All countries,Both sexes,Emigrants: All destinations,52.3
2495,2021,All countries,Both sexes,Immigrants: All origins,74.1
2496,2021,All countries,Male,Net migration,10.8
2497,2021,All countries,Male,Emigrants: All destinations,25.4
2498,2021,All countries,Male,Immigrants: All origins,36.2
2499,2021,All countries,Female,Net migration,11.0
2500,2021,All countries,Female,Emigrants: All destinations,26.9
2501,2021,All countries,Female,Immigrants: All origins,37.9
2502,2021,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,-3.2
2503,2021,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,11.1
2504,2021,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,7.9
2505,2021,EU14 excl Irl (UK & Ireland),Male,Net migration,-1.3
2506,2021,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,5.0
2507,2021,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,3.7
2508,2021,EU14 excl Irl (UK & Ireland),Female,Net migration,-1.9
2509,2021,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,6.1
2510,2021,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,4.2
2511,2021,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,4.3
2512,2021,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,4.4
2513,2021,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,8.7
2514,2021,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,1.9
2515,2021,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,2.4
2516,2021,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,4.3
2517,2021,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,2.4
2518,2021,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,2.0
2519,2021,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,4.4
2520,2022,United Kingdom (1),Both sexes,Net migration,-0.6
2521,2022,United Kingdom (1),Both sexes,Emigrants: All destinations,13.4
2522,2022,United Kingdom (1),Both sexes,Immigrants: All origins,12.8
2523,2022,United Kingdom (1),Male,Net migration,-0.8
2524,2022,United Kingdom (1),Male,Emigrants: All destinations,7.2
2525,2022,United Kingdom (1),Male,Immigrants: All origins,6.4
2526,2022,United Kingdom (1),Female,Net migration,0.2
2527,2022,United Kingdom (1),Female,Emigrants: All destinations,6.2
2528,2022,United Kingdom (1),Female,Immigrants: All origins,6.4
2529,2022,United States,Both sexes,Net migration,-2.0
2530,2022,United States,Both sexes,Emigrants: All destinations,6.3
2531,2022,United States,Both sexes,Immigrants: All origins,4.3
2532,2022,United States,Male,Net migration,-2.7
2533,2022,United States,Male,Emigrants: All destinations,4.6
2534,2022,United States,Male,Immigrants: All origins,1.9
2535,2022,United States,Female,Net migration,0.7
2536,2022,United States,Female,Emigrants: All destinations,1.7
2537,2022,United States,Female,Immigrants: All origins,2.4
2538,2022,Canada,Both sexes,Net migration,-2.0
2539,2022,Canada,Both sexes,Emigrants: All destinations,4.2
2540,2022,Canada,Both sexes,Immigrants: All origins,2.2
2541,2022,Canada,Male,Net migration,-1.2
2542,2022,Canada,Male,Emigrants: All destinations,2.3
2543,2022,Canada,Male,Immigrants: All origins,1.1
2544,2022,Canada,Female,Net migration,-0.8
2545,2022,Canada,Female,Emigrants: All destinations,1.9
2546,2022,Canada,Female,Immigrants: All origins,1.1
2547,2022,Australia,Both sexes,Net migration,-0.8
2548,2022,Australia,Both sexes,Emigrants: All destinations,3.9
2549,2022,Australia,Both sexes,Immigrants: All origins,3.1
2550,2022,Australia,Male,Net migration,-0.6
2551,2022,Australia,Male,Emigrants: All destinations,2.1
2552,2022,Australia,Male,Immigrants: All origins,1.5
2553,2022,Australia,Female,Net migration,-0.2
2554,2022,Australia,Female,Emigrants: All destinations,1.8
2555,2022,Australia,Female,Immigrants: All origins,1.6
2556,2022,Other countries (23),Both sexes,Net migration,49.8
2557,2022,Other countries (23),Both sexes,Emigrants: All destinations,10.7
2558,2022,Other countries (23),Both sexes,Immigrants: All origins,60.5
2559,2022,Other countries (23),Male,Net migration,20.7
2560,2022,Other countries (23),Male,Emigrants: All destinations,5.1
2561,2022,Other countries (23),Male,Immigrants: All origins,25.8
2562,2022,Other countries (23),Female,Net migration,29.1
2563,2022,Other countries (23),Female,Emigrants: All destinations,5.6
2564,2022,Other countries (23),Female,Immigrants: All origins,34.7
2565,2022,All countries,Both sexes,Net migration,51.7
2566,2022,All countries,Both sexes,Emigrants: All destinations,56.1
2567,2022,All countries,Both sexes,Immigrants: All origins,107.8
2568,2022,All countries,Male,Net migration,19.6
2569,2022,All countries,Male,Emigrants: All destinations,29.6
2570,2022,All countries,Male,Immigrants: All origins,49.2
2571,2022,All countries,Female,Net migration,32.1
2572,2022,All countries,Female,Emigrants: All destinations,26.5
2573,2022,All countries,Female,Immigrants: All origins,58.6
2574,2022,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,-4.7
2575,2022,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,12.8
2576,2022,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,8.1
2577,2022,EU14 excl Irl (UK & Ireland),Male,Net migration,-1.2
2578,2022,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,5.7
2579,2022,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,4.5
2580,2022,EU14 excl Irl (UK & Ireland),Female,Net migration,-3.5
2581,2022,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,7.1
2582,2022,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,3.6
2583,2022,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,11.8
2584,2022,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,5.0
2585,2022,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,16.8
2586,2022,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,5.3
2587,2022,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,2.7
2588,2022,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,8.0
2589,2022,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,6.5
2590,2022,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,2.3
2591,2022,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,8.8
2592,2023,United Kingdom (1),Both sexes,Net migration,3.8
2593,2023,United Kingdom (1),Both sexes,Emigrants: All destinations,14.6
2594,2023,United Kingdom (1),Both sexes,Immigrants: All origins,18.4
2595,2023,United Kingdom (1),Male,Net migration,-0.9
2596,2023,United Kingdom (1),Male,Emigrants: All destinations,9.9
2597,2023,United Kingdom (1),Male,Immigrants: All origins,9.0
2598,2023,United Kingdom (1),Female,Net migration,4.7
2599,2023,United Kingdom (1),Female,Emigrants: All destinations,4.7
2600,2023,United Kingdom (1),Female,Immigrants: All origins,9.4
2601,2023,United States,Both sexes,Net migration,1.0
2602,2023,United States,Both sexes,Emigrants: All destinations,4.9
2603,2023,United States,Both sexes,Immigrants: All origins,5.9
2604,2023,United States,Male,Net migration,1.4
2605,2023,United States,Male,Emigrants: All destinations,1.6
2606,2023,United States,Male,Immigrants: All origins,3.0
2607,2023,United States,Female,Net migration,-0.4
2608,2023,United States,Female,Emigrants: All destinations,3.3
2609,2023,United States,Female,Immigrants: All origins,2.9
2610,2023,Canada,Both sexes,Net migration,1.9
2611,2023,Canada,Both sexes,Emigrants: All destinations,5.3
2612,2023,Canada,Both sexes,Immigrants: All origins,7.2
2613,2023,Canada,Male,Net migration,-1.0
2614,2023,Canada,Male,Emigrants: All destinations,3.5
2615,2023,Canada,Male,Immigrants: All origins,2.5
2616,2023,Canada,Female,Net migration,2.9
2617,2023,Canada,Female,Emigrants: All destinations,1.8
2618,2023,Canada,Female,Immigrants: All origins,4.7
2619,2023,Australia,Both sexes,Net migration,3.0
2620,2023,Australia,Both sexes,Emigrants: All destinations,4.7
2621,2023,Australia,Both sexes,Immigrants: All origins,7.7
2622,2023,Australia,Male,Net migration,1.7
2623,2023,Australia,Male,Emigrants: All destinations,2.3
2624,2023,Australia,Male,Immigrants: All origins,4.0
2625,2023,Australia,Female,Net migration,1.3
2626,2023,Australia,Female,Emigrants: All destinations,2.4
2627,2023,Australia,Female,Immigrants: All origins,3.7
2628,2023,Other countries (23),Both sexes,Net migration,64.1
2629,2023,Other countries (23),Both sexes,Emigrants: All destinations,11.7
2630,2023,Other countries (23),Both sexes,Immigrants: All origins,75.8
2631,2023,Other countries (23),Male,Net migration,29.5
2632,2023,Other countries (23),Male,Emigrants: All destinations,5.3
2633,2023,Other countries (23),Male,Immigrants: All origins,34.8
2634,2023,Other countries (23),Female,Net migration,34.6
2635,2023,Other countries (23),Female,Emigrants: All destinations,6.4
2636,2023,Other countries (23),Female,Immigrants: All origins,41.0
2637,2023,All countries,Both sexes,Net migration,77.7
2638,2023,All countries,Both sexes,Emigrants: All destinations,64.0
2639,2023,All countries,Both sexes,Immigrants: All origins,141.6
2640,2023,All countries,Male,Net migration,35.1
2641,2023,All countries,Male,Emigrants: All destinations,31.0
2642,2023,All countries,Male,Immigrants: All origins,66.1
2643,2023,All countries,Female,Net migration,42.6
2644,2023,All countries,Female,Emigrants: All destinations,32.9
2645,2023,All countries,Female,Immigrants: All origins,75.5
2646,2023,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,3.8
2647,2023,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,13.9
2648,2023,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,17.7
2649,2023,EU14 excl Irl (UK & Ireland),Male,Net migration,4.1
2650,2023,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,4.8
2651,2023,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,8.9
2652,2023,EU14 excl Irl (UK & Ireland),Female,Net migration,-0.3
2653,2023,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,9.1
2654,2023,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,8.8
2655,2023,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,0.1
2656,2023,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,8.8
2657,2023,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,8.9
2658,2023,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,0.3
2659,2023,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,3.6
2660,2023,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,3.9
2661,2023,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,-0.2
2662,2023,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,5.2
2663,2023,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,5.0
